Number,MendeleevNumber,AtomicWeight,MeltingT,Column,Row,CovalentRadius,Electronegativity,NsValence,NpValence,NdValence,NfValence,NValence,NsUnfilled,NpUnfilled,NdUnfilled,NfUnfilled,NUnfilled,GSvolume_pa,GSbandgap,GSmagmom,SpaceGroupNumber,band_gap
50.0,62.333333333333336,118.4734,1522.5933333333332,9.333333333333334,5.0,150.0,1.7433333333333332,2.0,1.0,6.333333333333333,4.666666666666667,14.0,0.0,1.0,3.6666666666666665,0.0,4.666666666666667,23.581666666666667,0.0,0.1992139333333333,195.0,0.2763
46.0,71.0,109.44440000000002,1562.0,11.333333333333334,4.666666666666667,137.66666666666666,1.8866666666666667,2.0,2.0,7.333333333333333,4.666666666666667,16.0,0.0,2.0,2.6666666666666665,0.0,4.666666666666667,22.183333333333334,0.0,0.0,175.33333333333334,0.0
54.66666666666666,58.66666666666666,130.18323666666666,1520.0266666666666,8.666666666666666,5.333333333333333,157.0,1.83,1.6666666666666667,0.6666666666666666,6.0,4.333333333333333,12.666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,2.6666666666666665,25.56833333333333,0.0,0.0,186.66666666666663,0.0
59.66666666666666,47.66666666666666,146.29635,1496.22,8.333333333333334,5.333333333333333,147.33333333333334,2.146666666666667,1.3333333333333333,0.0,7.0,9.333333333333334,17.666666666666668,0.6666666666666666,0.0,3.0,0.0,3.6666666666666665,18.545,0.0,2.1166666666666666e-06,214.66666666666663,0.0
38.16666666666666,58.5,87.58905333333333,1501.0216666666663,9.5,4.5,143.16666666666666,1.8383333333333336,,0.0,8.333333333333334,1.8333333333333333,11.166666666666666,0.6666666666666666,0.0,0.0,0.5,1.1666666666666667,14.903888888883332,0.0,0.0,219.83333333333331,0.0
62.142857142857146,66.71428571428571,153.11053742857143,1602.4257142857143,11.0,5.285714285714286,129.85714285714286,2.177142857142857,1.2857142857142858,0.4285714285714285,7.857142857142857,10.0,19.571428571428573,0.7142857142857143,0.4285714285714285,0.7142857142857143,0.0,1.8571428571428568,15.947176870742856,0.2321428571428571,0.0,188.7142857142857,0.0
55.2,60.8,136.4284396,1614.332,10.6,5.0,140.0,2.036,1.6,0.8,4.4,5.6,12.4,0.4,1.6,1.6,0.0,3.6,21.33,0.3092,0.0,225.8,0.0
43.333333333333336,44.0,100.15333333333336,1568.7,7.333333333333333,5.0,157.66666666666666,1.7833333333333334,0.6666666666666666,0.0,6.666666666666667,0.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,27.683333333333334,0.0,0.0,225.0,0.0
39.25,58.75,91.5198475,1586.2275,8.75,4.5,137.25,1.7175,2.0,0.25,6.5,3.5,12.25,0.0,1.25,3.5,0.0,4.75,15.386875,0.0,0.7742356,161.5,0.0
40.0,30.5,99.579,1596.345,5.0,4.0,134.5,1.59,1.5,0.0,3.5,7.0,12.0,0.5,0.0,1.5,0.0,2.0,15.40166666665,0.0,0.0,227.0,0.0
29.0,66.0,65.3632693,1575.4975,11.0,4.0,131.75,1.905,1.25,0.5,4.25,0.0,6.0,0.25,2.5,0.75,0.0,3.5,15.22,0.0,0.0,217.25,0.0
65.66666666666667,61.0,161.36766666666668,1571.7266666666667,9.333333333333334,5.666666666666667,154.66666666666666,1.856666666666667,1.6666666666666667,1.0,6.333333333333333,8.666666666666666,17.666666666666668,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,2.333333333333333,25.721666666666664,0.0,0.0,195.0,0.2869999999999999
32.25,65.25,75.5062693,1604.235,10.75,4.0,128.75,1.8125,2.0,0.5,3.25,3.5,9.25,0.0,2.5,1.75,0.0,4.25,14.475,0.0,0.5276657,226.0,0.0
41.25,36.5,97.125456,1573.08,6.25,4.75,154.75,1.655,2.0,0.0,4.25,3.5,9.75,0.0,0.0,5.75,0.0,5.75,20.998146551725,0.0,3.175e-06,187.0,0.0
34.333333333333336,53.0,79.12623166666667,1600.0,8.666666666666666,4.333333333333333,145.0,1.6499999999999997,2.0,0.6666666666666666,2.333333333333333,2.0,7.0,0.0,1.3333333333333333,1.0,2.6666666666666665,5.0,21.305,0.2576666666666666,0.5161570666666667,195.66666666666663,0.0
29.4,60.6,65.10436,1585.0,10.2,4.0,133.6,1.761,2.0,0.8,3.2,1.4,7.4,0.0,1.6,0.8,1.4,3.8,19.596,0.3092,0.23815788,226.6,0.0
42.4,58.2,98.2414,1593.56,9.8,4.8,145.6,1.94,1.6,0.8,7.4,0.2,10.0,0.4,1.6,2.6,2.6,7.2,22.106,0.1532,0.0,218.8,0.0
26.666666666666668,50.0,58.99989133333333,1579.4333333333334,8.666666666666666,4.0,141.0,1.9166666666666667,1.6666666666666667,1.0,2.6666666666666665,0.0,5.333333333333333,0.3333333333333333,1.0,4.0,0.0,5.333333333333333,19.4384126984,0.5416666666666666,2.1166666666666666e-06,130.0,0.0
47.25,56.75,110.69825,1636.7275,8.5,5.0,148.75,1.9025,1.5,0.25,6.5,3.0,11.25,0.5,1.25,1.0,0.5,3.25,19.180625,0.0,0.0,177.0,0.0
31.4,65.0,71.64596,1605.108,10.6,4.0,134.6,1.7740000000000002,1.6,0.8,4.2,2.8,9.4,0.4,1.6,1.8,0.0,3.8,18.377,0.3092,0.00044942,219.6,0.0
46.75,55.75,109.5085,1615.4775,8.5,5.0,149.5,,1.5,0.25,6.5,2.5,10.75,0.5,1.25,1.0,1.0,3.75,19.344375,0.0,0.0,177.0,0.0
50.0,38.5,120.9612405,1575.665,7.0,5.0,153.0,1.95,1.5,0.0,5.5,7.0,14.0,0.5,0.0,4.5,0.0,5.0,19.4675,0.0,3.175e-06,209.5,0.0
45.0,59.5,104.11875,1594.58,9.0,5.0,149.25,1.855,1.0,0.0,8.0,0.0,9.0,0.0,0.0,2.0,0.0,2.0,17.877499999999998,0.0,0.0,209.5,0.0
41.5,63.25,95.0915,1697.52,10.0,4.75,138.75,2.0875,1.5,0.5,8.0,0.0,10.0,0.5,1.0,2.0,0.0,3.5,17.82375,0.0,,205.0,0.0
64.66666666666667,44.66666666666666,159.26266666666666,1710.9333333333334,7.333333333333333,5.666666666666667,155.66666666666666,1.836666666666667,1.3333333333333333,0.0,6.0,9.333333333333334,16.666666666666668,0.6666666666666666,0.0,0.6666666666666666,0.0,1.3333333333333333,28.09,0.0,0.0,225.0,0.0
22.0,57.25,47.40325965,1684.6175,8.5,3.75,134.5,1.725,2.0,0.25,3.75,0.0,6.0,,1.25,3.75,0.0,5.0,12.7375,0.0,1.0553314,228.0,0.0
28.0,63.66666666666666,61.955652333333326,1660.4333333333334,10.0,4.0,129.0,2.0766666666666667,1.6666666666666667,1.0,4.0,0.0,6.666666666666667,0.3333333333333333,1.0,2.6666666666666665,0.0,4.0,16.1684126984,0.5416666666666666,0.5161570666666667,141.66666666666666,0.0
50.0,53.0,119.63715,1643.4666666666665,9.333333333333334,5.0,148.33333333333334,1.893333333333333,1.6666666666666667,1.0,6.666666666666667,4.666666666666667,14.0,0.3333333333333333,1.0,3.333333333333333,0.0,4.666666666666667,23.186666666666667,0.0,0.0,195.0,0.0
48.0,51.25,113.787553,1716.25,8.5,5.0,149.75,1.885,1.5,0.25,6.75,3.5,12.0,0.5,1.25,3.25,0.0,5.0,19.10625,0.0,1.5875e-06,209.5,0.0
20.5,64.25,46.118966,1678.6925,6.0,3.25,116.5,1.83,1.5,0.0,4.5,0.0,6.0,0.5,0.0,0.5,0.0,1.0,10.1225,0.0,0.0,209.5,0.0
36.0,59.8,82.6506,1664.8200000000002,10.2,4.4,140.2,1.868,1.2,0.8,4.0,0.8,6.8,0.0,1.6,0.0,2.0,3.6,20.902,0.3092,0.0,219.6,0.0
42.25,51.75,97.1225,1703.4375,6.25,5.0,166.75,1.4425,2.0,0.25,4.0,0.0,6.25,0.0,1.25,6.0,0.0,7.25,23.461250000000003,0.0,0.0,180.25,0.0
47.5,57.25,111.1170525,1648.7275,8.5,5.0,149.0,1.905,1.5,0.25,6.5,3.25,11.5,0.5,1.25,1.0,0.25,3.0,18.979375,0.0,0.0,177.0,0.0
35.4,58.6,81.583294,1644.62,10.2,4.4,141.4,1.86,1.2,0.8,4.2,0.0,6.2,0.0,1.6,1.8,0.0,3.4,21.3195,0.3092,0.0,219.6,0.0
23.33333333333333,66.66666666666667,48.490766666666666,1714.3333333333333,11.333333333333334,3.6666666666666665,119.66666666666669,1.9066666666666665,2.0,0.6666666666666666,5.333333333333333,0.0,8.0,0.0,1.3333333333333333,1.3333333333333333,0.0,2.6666666666666665,13.693333333333332,0.2576666666666666,0.3969298,225.66666666666663,0.0
28.0,57.0,62.4206,1658.0,9.4,4.0,137.4,1.72,2.0,0.8,2.4,0.8,6.0,0.0,1.6,1.6,2.0,5.2,19.43,0.3092,0.84426512,221.2,0.0
30.4,62.6,68.16335999999998,1720.0,10.2,4.0,131.8,1.7719999999999998,2.0,0.8,3.2,2.4,8.4,0.0,1.6,0.8,0.4,2.8,18.421,0.3092,0.23815788,219.6,0.0
31.0,42.66666666666666,68.92408,1778.3333333333333,7.0,4.333333333333333,147.33333333333334,1.66,2.0,0.0,5.0,0.0,7.0,0.0,0.0,5.0,0.0,5.0,17.618333333333336,0.0,1.0323141333333334,194.0,0.0
37.0,61.8,85.58727,1731.8200000000002,10.2,4.4,138.8,1.882,1.2,0.8,4.0,1.8,7.8,0.0,1.6,0.0,1.0,2.6,20.28733333334,0.3092,0.0,219.6,0.0
37.4,62.6,86.788264,1755.42,10.2,4.4,138.4,1.886,1.2,0.8,4.0,2.2,8.2,0.0,1.6,0.0,0.6,2.2,20.08666666666,0.3092,0.0,219.6,0.0
37.25,37.75,86.877206,1764.92,6.75,4.5,150.75,1.6425,2.0,0.0,4.75,3.5,10.25,0.0,0.0,5.25,0.0,5.25,18.16,0.0,3.175e-06,201.75,0.0
75.33333333333333,55.0,187.74066666666667,1724.9333333333334,7.666666666666667,,153.0,1.94,1.3333333333333333,0.0,6.0,14.0,21.33333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,1.3333333333333333,21.386666666666667,0.0,0.0,225.0,0.0
38.0,,87.008,1737.36,9.2,4.6,145.4,1.874,1.6,0.8,6.8,0.0,9.2,0.4,1.6,1.2,0.0,3.2,25.452,0.1532,0.0,212.6,0.0
20.25,63.5,44.905816,1771.25,5.75,3.25,114.5,1.8325,1.75,0.0,4.0,0.0,5.75,0.25,0.0,1.0,0.0,1.25,9.935,0.0,0.148848675,209.5,0.0
24.25,49.75,52.34136125,1782.25,6.25,,145.75,1.635,2.0,0.0,4.25,0.0,6.25,0.0,0.0,5.75,0.0,5.75,13.546896551725,0.0,0.1489374718390804,207.5,0.0
38.75,57.25,90.8597725,1758.9775,8.25,4.5,140.5,1.8175,2.0,0.25,6.0,3.5,11.75,0.0,1.25,4.0,0.0,5.25,13.97066810345,0.0,0.0001550603448275,181.75,0.0
40.5,60.25,93.097,1730.02,9.0,4.75,145.75,2.015,1.5,0.5,7.0,0.0,9.0,0.5,1.0,3.0,0.0,4.5,19.31375,0.0,5.633333333325e-06,196.25,0.0
37.75,65.25,85.49925,1760.7925,10.75,,134.0,2.1175,1.25,0.5,9.0,0.0,10.75,0.75,1.0,1.0,0.0,2.75,15.33875,0.09575,0.0,225.0,0.0
48.5,50.333333333333336,113.67941666666668,1768.7333333333331,7.833333333333333,5.166666666666667,157.0,1.865,1.5,0.3333333333333333,5.666666666666667,2.0,9.5,0.5,0.6666666666666666,1.0,2.6666666666666665,4.833333333333333,21.730833333333333,0.0638333333333333,0.0,205.33333333333331,0.0
23.0,60.75,48.905125,1780.0,9.5,3.75,126.75,1.8475,2.0,0.5,4.5,0.0,7.0,0.0,1.0,3.0,0.0,4.0,13.1575,0.19325,1.5829971,228.5,0.0
46.75,58.5,111.6617905,1764.325,8.25,4.75,145.25,1.6749999999999998,2.0,0.75,3.0,7.0,12.75,0.0,0.75,4.5,0.0,5.25,19.3225595238,0.40625,0.148848675,153.75,0.0
24.75,63.75,56.837466000000006,1796.2625,5.75,3.5,118.25,1.905,1.25,0.0,4.5,0.0,5.75,0.25,0.0,0.5,0.0,0.75,10.9575,0.0,0.0,209.5,0.0
67.0,33.0,164.93032,1747.0,,6.0,192.0,1.23,2.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,3.0,3.0,30.7333333333,0.0,0.0,194.0,0.0
38.0,62.0,89.25554733333333,1806.1,9.333333333333334,4.333333333333333,136.33333333333334,1.84,2.0,1.0,3.0,4.666666666666667,10.666666666666666,0.0,1.0,3.6666666666666665,0.0,,17.14007936506667,0.5416666666666666,0.7035542666666667,153.33333333333334,0.0
25.0,52.0,53.2802,1834.5,7.0,4.0,142.0,1.725,2.0,0.0,5.0,0.0,7.0,0.0,0.0,5.0,0.0,5.0,13.505,0.0,0.2977086166666667,209.5,0.0
22.25,58.5,47.67925,1873.0,8.75,3.75,132.0,1.7975,2.0,0.5,3.75,0.0,6.25,0.0,1.0,3.75,0.0,4.75,13.7275,0.19325,1.0553314,228.5,0.0
46.66666666666666,55.22222222222222,109.5497777777778,1846.3288888888887,7.111111111111111,5.111111111111111,162.66666666666666,1.5955555555555554,1.8888888888888888,0.6666666666666666,4.555555555555555,1.5555555555555556,8.666666666666666,0.1111111111111111,0.6666666666666666,5.444444444444445,0.0,6.222222222222222,24.14555555555556,0.0,0.0,191.22222222222223,0.0
17.333333333333332,,36.0557,1851.3333333333333,11.333333333333334,3.333333333333333,120.33333333333331,1.82,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.0,4.666666666666667,0.3333333333333333,2.6666666666666665,1.6666666666666667,0.0,4.666666666666667,17.356666666666666,0.5153333333333333,0.0,227.66666666666663,0.0
52.75,59.5,,1852.4375,8.75,5.25,150.25,1.91,1.5,0.25,7.0,3.5,12.25,0.5,1.25,3.0,0.0,4.75,18.435,,0.0,195.75,0.0
24.0,49.0,52.9397725,1851.0,6.0,4.0,146.0,1.59,2.0,,4.0,0.0,6.0,0.0,0.0,6.0,0.0,6.0,11.74879310345,0.0,,223.0,0.0
20.25,57.25,44.455018,1819.75,6.25,3.5,125.25,1.74,2.0,0.0,4.25,0.0,6.25,0.0,0.0,3.25,0.0,3.25,10.3475,,0.7742356,202.75,0.0
32.25,66.25,74.55175,1809.4425,10.75,4.0,132.25,1.75,1.75,1.0,3.0,3.5,9.25,0.25,2.0,2.0,0.0,4.25,18.5375,0.3865,0.0,218.25,0.0
37.66666666666666,50.66666666666666,89.37513733333333,1847.4666666666665,9.0,4.333333333333333,139.0,1.8466666666666665,1.6666666666666667,0.6666666666666666,3.333333333333333,4.666666666666667,10.333333333333334,0.3333333333333333,1.3333333333333333,3.333333333333333,0.0,5.0,19.231666666666666,0.2576666666666666,2.1166666666666666e-06,215.33333333333331,0.0
74.33333333333333,54.0,185.45783333333333,,8.666666666666666,6.0,149.16666666666666,2.0483333333333333,1.1666666666666667,0.0,7.5,11.666666666666666,20.33333333333333,0.8333333333333334,0.0,0.8333333333333334,0.0,1.6666666666666667,23.115,0.0,0.0,225.66666666666663,0.0
37.0,36.5,85.92230599999999,1849.35,6.5,4.5,150.0,1.7275,1.75,0.0,4.75,3.5,10.0,0.25,0.0,5.25,0.0,5.5,17.4525,0.0,0.14885185,209.5,0.0
86.33333333333333,32.666666666666664,220.347563,1794.4433333333334,5.666666666666667,6.666666666666667,182.66666666666663,1.7133333333333336,1.6666666666666667,0.0,4.666666666666667,4.666666666666667,11.0,0.3333333333333333,0.0,5.333333333333333,0.0,5.666666666666667,27.146666666666665,0.0,0.0,225.0,0.0
26.666666666666668,49.333333333333336,58.64897066666666,1912.6666666666667,8.666666666666666,4.0,141.0,1.8466666666666665,1.6666666666666667,0.6666666666666666,3.0,0.0,5.333333333333333,0.3333333333333333,1.3333333333333333,3.6666666666666665,0.0,5.333333333333333,18.771666666666665,0.2576666666666666,2.1166666666666666e-06,215.33333333333331,0.0
41.0,62.25,94.70951125,1909.195,9.5,4.75,142.5,2.0,1.5,0.75,7.25,0.0,9.5,0.5,0.75,2.75,0.0,4.0,17.266896551725,0.0,7.753017241375e-05,192.75,0.0
73.66666666666667,51.66666666666666,183.03111666666663,1903.9333333333332,7.666666666666667,6.0,155.33333333333334,1.923333333333333,1.3333333333333333,0.0,6.0,12.333333333333334,19.666666666666668,0.6666666666666666,0.0,0.6666666666666666,1.6666666666666667,3.0,20.59222222223333,0.0,0.0,214.66666666666663,0.0
45.0,61.66666666666666,104.68466666666666,1879.5933333333328,9.0,5.0,153.33333333333334,1.86,1.6666666666666667,1.0,6.333333333333333,0.0,9.0,0.3333333333333333,1.0,3.6666666666666665,0.0,5.0,22.755,0.0,0.0,184.66666666666663,0.0
26.33333333333333,56.0,56.10943333333333,1879.6666666666667,8.333333333333334,4.0,133.66666666666666,1.8166666666666664,2.0,0.0,6.333333333333333,0.0,8.333333333333334,0.0,0.0,,0.0,3.6666666666666665,11.216666666666669,0.0,0.3969298,226.33333333333331,0.0
44.5,57.5,102.621,1903.0375,8.5,5.0,148.0,1.9825,0.5,0.0,8.0,0.0,8.5,0.0,0.0,2.0,0.0,2.0,16.606250000000003,0.0,0.0,217.25,0.0
47.75,53.75,115.802353,1895.95,9.25,4.75,138.25,1.955,1.5,0.5,4.75,7.0,13.75,0.5,1.0,2.75,0.0,4.25,18.17875,0.19325,1.5875e-06,217.75,0.0
57.0,52.0,138.222015,1935.52,8.25,5.5,159.25,1.915,1.5,0.5,6.5,0.0,8.5,0.5,1.0,3.5,0.0,5.0,23.16875,0.0,0.0,188.5,0.0
41.6,42.4,98.5351,1879.0,7.2,4.6,149.0,1.66,2.0,0.4,2.8,5.6,10.8,0.0,0.8,1.2,0.0,2.0,24.880000000000003,0.1546,0.0,225.4,0.0
30.0,63.333333333333336,71.86256066666667,1917.6666666666667,6.666666666666667,3.6666666666666665,127.33333333333331,1.59,2.0,0.6666666666666666,0.6666666666666666,4.666666666666667,8.0,0.0,1.3333333333333333,2.6666666666666665,0.0,4.0,16.843333333333334,0.2576666666666666,0.0,205.0,0.0
14.2,63.0,30.51914772,1997.894,10.2,3.0,113.4,1.802,1.6,0.6,2.0,0.0,4.2,0.4,3.0,2.0,0.0,5.4,10.641,0.6096,0.0,203.0,0.0
43.333333333333336,59.333333333333336,101.98593333333334,1953.3333333333333,8.666666666666666,4.666666666666667,146.66666666666666,1.8166666666666664,1.6666666666666667,0.6666666666666666,3.0,4.666666666666667,10.0,0.3333333333333333,1.3333333333333333,3.6666666666666665,0.0,5.333333333333333,20.981666666666666,0.2576666666666666,0.0007490333333333,215.33333333333331,0.0
24.2,56.2,54.08594,2015.15,7.8,3.8,139.6,1.7899999999999998,2.0,0.6,3.2,0.0,5.8,0.0,1.8,4.8,0.0,6.6,15.994000000000003,0.8992000000000001,1.351999999998e-05,183.0,0.0
35.666666666666664,48.66666666666666,80.46039833333333,2008.0,5.666666666666667,4.666666666666667,158.66666666666666,1.5133333333333334,2.0,0.0,3.6666666666666665,0.0,5.666666666666667,0.0,0.0,6.333333333333333,0.0,6.333333333333333,18.87833333333333,0.0,0.5161570666666667,194.0,0.0
32.333333333333336,48.66666666666666,72.68711666666667,2031.0,8.333333333333334,4.333333333333333,149.0,1.7733333333333334,1.6666666666666667,0.6666666666666666,2.6666666666666665,0.0,5.0,0.3333333333333333,1.3333333333333333,4.0,0.0,5.666666666666667,22.105000000000004,0.2576666666666666,0.0,205.0,0.0
19.8,63.8,42.623057,2010.0,8.6,3.4,119.0,1.9,2.0,0.4,4.2,0.0,6.6,0.0,0.8,1.8,0.0,2.6,11.853,0.8992000000000001,0.92908272,194.0,0.0
20.25,59.25,44.366925,2001.9775,8.75,3.5,129.5,1.86,2.0,0.75,3.5,0.0,6.25,0.0,2.25,4.0,0.0,6.25,14.469375,1.124,1.126666666665e-05,161.5,0.0
38.66666666666666,61.0,88.25758666666667,1998.0,8.666666666666666,4.666666666666667,149.33333333333334,1.9166666666666667,1.3333333333333333,1.3333333333333333,6.0,0.0,8.666666666666666,0.6666666666666666,0.6666666666666666,4.0,0.0,5.333333333333333,20.76,0.2663333333333333,0.0,157.33333333333334,0.0
40.8,37.8,96.62231,1959.4,7.2,4.6,158.2,1.566,2.0,0.6,2.6,2.8,8.0,0.0,1.8,5.4,0.0,7.2,25.928999999999995,0.8992000000000001,0.0,194.0,0.1184999999999991
38.333333333333336,61.0,88.30297,1972.0,9.666666666666666,4.5,140.0,1.9783333333333333,1.5,0.6666666666666666,4.0,1.8333333333333333,8.0,0.5,1.3333333333333333,1.0,0.5,3.333333333333333,18.75555555555,0.2576666666666666,0.0,220.5,0.0
48.66666666666666,42.333333333333336,114.08533333333332,2095.0,6.333333333333333,5.333333333333333,165.33333333333334,1.84,1.3333333333333333,0.0,5.0,0.3333333333333333,6.666666666666667,0.6666666666666666,,5.0,4.333333333333333,10.0,21.42,0.0,0.0,194.0,0.0
69.75,62.0,172.03937499999998,,9.75,5.75,137.5,2.28,1.0,0.0,8.75,10.5,20.25,1.0,0.0,1.25,0.0,2.25,14.675,0.0,0.0,225.0,0.0
81.0,51.25,204.322515,2036.8,8.25,6.25,153.5,2.035,1.25,0.0,7.25,10.5,19.0,0.75,0.0,2.75,0.0,3.5,19.3575,0.0,0.0,225.0,0.0
6.4,71.2,13.509800000000002,2063.0,10.8,2.2,95.4,1.894,2.0,0.8,0.0,0.0,2.8,0.0,4.0,0.0,0.0,4.0,10.316,1.2192,0.0,171.6,0.3650000000000002
26.6,59.0,61.65576,2050.8,9.0,3.6,123.8,1.802,2.0,0.4,2.6,2.8,7.8,0.0,2.0,3.4,0.0,5.4,12.934,0.6096,0.84471454,196.8,0.0
52.66666666666666,51.0,124.35666666666668,2081.333333333333,7.0,5.333333333333333,157.66666666666666,1.9333333333333331,1.3333333333333333,0.0,5.333333333333333,4.0,10.666666666666666,0.6666666666666666,0.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,19.28833333333333,0.0,0.0,214.66666666666663,0.0
62.44444444444444,55.66666666666666,152.57260000000002,2063.5066666666667,7.111111111111111,5.555555555555555,161.33333333333334,1.5344444444444445,2.0,0.6666666666666666,4.444444444444445,9.333333333333334,16.444444444444443,0.0,0.6666666666666666,5.555555555555555,0.0,6.222222222222222,22.96,0.0,0.0661549666666666,191.22222222222223,0.0
37.0,61.0,85.44904199999999,2081.2,9.4,4.4,140.8,1.89,1.6,0.8,2.8,2.6,7.8,0.4,1.6,1.2,0.2,3.4,19.536,0.3092,0.0,207.2,0.0
44.333333333333336,57.0,101.91546,2135.366666666667,8.333333333333334,5.0,147.33333333333334,2.0,0.3333333333333333,0.0,8.0,0.0,8.333333333333334,0.3333333333333333,0.0,2.0,0.0,2.333333333333333,15.666666666666666,0.0,0.0,226.33333333333331,0.0
61.5,40.25,148.99251750000002,2130.75,5.0,5.75,171.0,,2.0,0.0,2.75,3.75,8.5,0.0,0.0,4.75,3.25,8.0,20.8825,0.0,0.0,180.25,0.0
69.25,60.5,170.813,2138.55,9.25,5.75,138.75,2.185,1.25,0.0,8.0,10.5,19.75,0.75,0.0,2.0,0.0,,14.83625,0.0,0.0,217.25,0.0
41.5,57.5,98.3282955,2135.0,6.0,4.5,138.75,1.8575,1.5,0.0,4.5,3.5,9.5,0.5,0.0,3.0,0.0,3.5,14.3425,0.0,0.0,209.5,0.0
10.0,74.71428571428571,20.565464914285712,2171.84,13.428571428571429,2.571428571428572,101.71428571428572,2.012857142857143,2.0,1.4285714285714286,0.0,0.0,3.4285714285714284,0.0,4.571428571428571,0.0,0.0,4.571428571428571,11.834285714285716,1.926857142857143,0.0,211.7142857142857,1.3422
26.5,64.25,59.8094205,2115.25,8.0,3.75,124.75,1.9675,1.5,0.5,3.5,0.0,5.5,0.5,1.0,1.5,0.0,3.0,13.8375,0.19325,0.0,202.25,0.0
49.4,70.8,118.48896,2132.0,11.4,4.8,136.2,2.252,2.0,1.8,7.6,5.6,17.0,0.0,1.8,2.4,0.0,4.2,19.725,0.0,0.0,191.2,0.0
37.0,65.33333333333333,88.858,2148.2566666666667,11.0,4.0,119.0,2.046666666666667,1.6666666666666667,0.3333333333333333,5.666666666666667,4.666666666666667,12.333333333333334,0.3333333333333333,1.6666666666666667,1.0,0.0,3.0,10.8175,0.508,0.0,205.33333333333331,0.0
24.83333333333333,60.66666666666666,56.18403666666666,2217.333333333333,9.5,3.6666666666666665,128.0,1.8166666666666664,1.6666666666666667,1.0,1.6666666666666667,1.8333333333333333,6.166666666666667,0.3333333333333333,2.0,1.6666666666666667,0.5,,16.60555555555,1.007,0.0,216.66666666666663,0.0
35.25,56.75,79.83784499999999,2221.75,5.75,4.5,149.25,1.8275,1.25,0.0,4.5,0.0,5.75,0.75,0.0,3.0,0.0,3.75,17.0225,,0.0,202.75,0.0
61.75,41.25,150.108715,2207.25,5.5,5.75,170.25,1.785,1.5,0.0,3.75,3.5,8.75,0.5,0.0,3.75,3.5,7.75,20.69625,0.0,0.0,180.25,0.0
42.2,58.0,98.89886,2199.0,8.6,4.6,139.4,2.03,1.4,0.2,5.0,2.8,9.4,0.6,1.0,3.0,0.0,4.6,15.391500000000002,0.3048,0.00044942,207.0,0.0
43.75,55.25,99.985125,2209.75,7.75,5.0,150.25,2.0425,1.25,0.0,6.5,0.0,7.75,0.75,0.0,3.5,0.0,,16.028750000000002,0.0,0.0,217.25,0.0
27.666666666666668,62.66666666666666,68.07712133333332,2193.0,3.6666666666666665,3.333333333333333,114.33333333333331,1.68,2.0,0.0,1.6666666666666667,4.666666666666667,8.333333333333334,0.0,0.0,1.6666666666666667,0.0,1.6666666666666667,10.145,0.0,0.0,194.0,0.0
25.0,65.5,56.85825,2292.5,11.0,3.5,113.0,2.16,1.5,0.5,4.0,0.0,6.0,0.5,2.5,1.0,0.0,4.0,10.40625,0.762,0.0,195.5,0.0
61.5,50.5,151.03376125,2317.5,6.0,5.5,157.5,1.5875,2.0,0.0,4.0,10.5,16.5,0.0,0.0,6.0,0.0,6.0,17.274396551724998,0.0,7.753017241375e-05,207.5,0.0
41.25,41.0,98.23025,2340.6725,5.75,4.5,145.5,1.935,1.25,0.0,4.5,3.5,9.25,0.75,0.0,3.0,0.0,3.75,14.915833333325,0.0,0.0,211.5,0.0
55.125,53.75,131.2496875,2337.875,7.125,5.375,154.375,1.9125,1.375,0.0,5.75,5.25,12.375,0.625,0.0,4.25,0.0,4.875,16.85,0.0,0.0,213.375,0.0
31.25,59.0,70.29175,2271.0,8.75,4.25,139.0,1.9825,1.5,0.5,4.25,0.0,6.25,0.5,1.0,3.25,0.0,4.75,15.1175,0.19325,0.0,211.0,0.0
36.5,49.5,85.21854875,2277.25,6.0,4.5,149.25,1.715,2.0,0.0,4.0,3.5,9.5,0.0,0.0,6.0,0.0,6.0,14.57,0.0,0.3871290666666667,194.0,0.0
23.142857142857142,62.142857142857146,55.68181428571428,2393.5714285714284,10.285714285714286,3.142857142857143,112.85714285714286,1.8842857142857143,2.0,0.8571428571428571,0.0,3.4285714285714284,6.285714285714286,0.0,3.4285714285714284,0.0,0.5714285714285714,,13.642857142857142,1.5131428571428571,0.0,178.0,0.0
57.75,49.5,138.8992,2414.0,5.75,5.5,163.5,1.7425000000000002,1.5,0.0,4.25,7.0,12.75,0.5,0.0,5.75,0.0,6.25,19.52125,0.0,0.000561775,194.0,0.0
41.0,49.75,96.211625,2394.5,6.0,4.75,153.25,1.815,1.75,0.0,4.25,3.5,9.5,,0.0,,0.0,6.0,15.41875,0.0,1.126666666665e-05,201.75,0.0
37.25,41.75,84.228978,2392.5,5.75,4.75,154.5,1.83,1.75,0.0,4.0,0.0,5.75,0.25,0.0,6.0,0.0,6.25,16.62375,0.0,1.5875e-06,202.75,0.0
